location,date,population,HighestInfectionCount,PercentPopulationInfected
El Salvador,4/29/2020,6486201,377,0.01
El Salvador,4/30/2020,6486201,395,0.01
El Salvador,5/1/2020,6486201,424,0.01
El Salvador,5/2/2020,6486201,446,0.01
El Salvador,5/3/2020,6486201,490,0.01
El Salvador,5/4/2020,6486201,555,0.01
El Salvador,5/5/2020,6486201,587,0.01
El Salvador,5/6/2020,6486201,633,0.01
El Salvador,5/7/2020,6486201,695,0.01
El Salvador,5/8/2020,6486201,742,0.01
El Salvador,5/9/2020,6486201,784,0.01
El Salvador,5/10/2020,6486201,889,0.01
El Salvador,5/11/2020,6486201,958,0.01
Equatorial Guinea,4/17/2020,1402985,79,0.01
Equatorial Guinea,4/18/2020,1402985,79,0.01
Equatorial Guinea,4/19/2020,1402985,79,0.01
Equatorial Guinea,4/20/2020,1402985,79,0.01
Equatorial Guinea,4/21/2020,1402985,83,0.01
Equatorial Guinea,4/22/2020,1402985,84,0.01
Equatorial Guinea,4/23/2020,1402985,84,0.01
Eritrea,6/27/2020,3546427,191,0.01
Eritrea,6/28/2020,3546427,191,0.01
Eritrea,6/29/2020,3546427,191,0.01
Eritrea,6/30/2020,3546427,203,0.01
Eritrea,7/1/2020,3546427,203,0.01
Eritrea,7/2/2020,3546427,215,0.01
Eritrea,7/3/2020,3546427,215,0.01
Eritrea,7/4/2020,3546427,215,0.01
Eritrea,7/5/2020,3546427,215,0.01
Eritrea,7/6/2020,3546427,215,0.01
Eritrea,7/7/2020,3546427,215,0.01
Eritrea,7/8/2020,3546427,215,0.01
Eritrea,7/9/2020,3546427,232,0.01
Eritrea,7/10/2020,3546427,232,0.01
Eritrea,7/11/2020,3546427,232,0.01
Eritrea,7/12/2020,3546427,232,0.01
Eritrea,7/13/2020,3546427,232,0.01
Eritrea,7/14/2020,3546427,232,0.01
Eritrea,7/15/2020,3546427,232,0.01
Eritrea,7/16/2020,3546427,251,0.01
Eritrea,7/17/2020,3546427,251,0.01
Eritrea,7/18/2020,3546427,251,0.01
Eritrea,7/19/2020,3546427,251,0.01
Eritrea,7/20/2020,3546427,251,0.01
Eritrea,7/21/2020,3546427,251,0.01
Eritrea,7/22/2020,3546427,251,0.01
Eritrea,7/23/2020,3546427,261,0.01
Eritrea,7/24/2020,3546427,261,0.01
Eritrea,7/25/2020,3546427,263,0.01
Eritrea,7/26/2020,3546427,263,0.01
Eritrea,7/27/2020,3546427,265,0.01
Eritrea,7/28/2020,3546427,265,0.01
Eritrea,7/29/2020,3546427,265,0.01
Eritrea,7/30/2020,3546427,279,0.01
Eritrea,7/31/2020,3546427,279,0.01
Eritrea,8/1/2020,3546427,279,0.01
Eritrea,8/2/2020,3546427,279,0.01
Eritrea,8/3/2020,3546427,282,0.01
Eritrea,8/4/2020,3546427,282,0.01
Eritrea,8/5/2020,3546427,282,0.01
Eritrea,8/6/2020,3546427,282,0.01
Eritrea,8/7/2020,3546427,285,0.01
Eritrea,8/8/2020,3546427,285,0.01
Eritrea,8/9/2020,3546427,285,0.01
Eritrea,8/10/2020,3546427,285,0.01
Eritrea,8/11/2020,3546427,285,0.01
Eritrea,8/12/2020,3546427,285,0.01
Eritrea,8/13/2020,3546427,285,0.01
Eritrea,8/14/2020,3546427,285,0.01
Eritrea,8/15/2020,3546427,285,0.01
Eritrea,8/16/2020,3546427,285,0.01
Eritrea,8/17/2020,3546427,285,0.01
Eritrea,8/18/2020,3546427,304,0.01
Eritrea,8/19/2020,3546427,304,0.01
Eritrea,8/20/2020,3546427,306,0.01
Eritrea,8/21/2020,3546427,306,0.01
Eritrea,8/22/2020,3546427,306,0.01
Eritrea,8/23/2020,3546427,306,0.01
Eritrea,8/24/2020,3546427,306,0.01
Eritrea,8/25/2020,3546427,315,0.01
Eritrea,8/26/2020,3546427,315,0.01
Eritrea,8/27/2020,3546427,317,0.01
Eritrea,8/28/2020,3546427,317,0.01
Eritrea,8/29/2020,3546427,318,0.01
Eritrea,8/30/2020,3546427,318,0.01
Eritrea,8/31/2020,3546427,319,0.01
Eritrea,9/1/2020,3546427,319,0.01
Eritrea,9/2/2020,3546427,319,0.01
Eritrea,9/3/2020,3546427,330,0.01
Eritrea,9/4/2020,3546427,330,0.01
Eritrea,9/5/2020,3546427,330,0.01
Eritrea,9/6/2020,3546427,330,0.01
Eritrea,9/7/2020,3546427,330,0.01
Eritrea,9/8/2020,3546427,341,0.01
Eritrea,9/9/2020,3546427,341,0.01
Eritrea,9/10/2020,3546427,361,0.01
Eritrea,9/11/2020,3546427,361,0.01
Eritrea,9/12/2020,3546427,361,0.01
Eritrea,9/13/2020,3546427,361,0.01
Eritrea,9/14/2020,3546427,361,0.01
Eritrea,9/15/2020,3546427,364,0.01
Eritrea,9/16/2020,3546427,364,0.01
Eritrea,9/17/2020,3546427,364,0.01
Eritrea,9/18/2020,3546427,364,0.01
Eritrea,9/19/2020,3546427,364,0.01
Eritrea,9/20/2020,3546427,364,0.01
Eritrea,9/21/2020,3546427,364,0.01
Eritrea,9/22/2020,3546427,364,0.01
Eritrea,9/23/2020,3546427,364,0.01
Eritrea,9/24/2020,3546427,369,0.01
Eritrea,9/25/2020,3546427,369,0.01
Eritrea,9/26/2020,3546427,375,0.01
Eritrea,9/27/2020,3546427,375,0.01
Eritrea,9/28/2020,3546427,375,0.01
Eritrea,9/29/2020,3546427,375,0.01
Eritrea,9/30/2020,3546427,375,0.01
Eritrea,10/1/2020,3546427,381,0.01
Eritrea,10/2/2020,3546427,381,0.01
Eritrea,10/3/2020,3546427,398,0.01
Eritrea,10/4/2020,3546427,398,0.01
Eritrea,10/5/2020,3546427,398,0.01
Eritrea,10/6/2020,3546427,398,0.01
Eritrea,10/7/2020,3546427,398,0.01
Eritrea,10/8/2020,3546427,405,0.01
Eritrea,10/9/2020,3546427,405,0.01
Eritrea,10/10/2020,3546427,414,0.01
Eritrea,10/11/2020,3546427,414,0.01
Eritrea,10/12/2020,3546427,414,0.01
Eritrea,10/13/2020,3546427,414,0.01
Eritrea,10/14/2020,3546427,414,0.01
Eritrea,10/15/2020,3546427,422,0.01
Eritrea,10/16/2020,3546427,422,0.01
Eritrea,10/17/2020,3546427,452,0.01
Eritrea,10/18/2020,3546427,452,0.01
Eritrea,10/19/2020,3546427,452,0.01
Eritrea,10/20/2020,3546427,452,0.01
Eritrea,10/21/2020,3546427,452,0.01
Eritrea,10/22/2020,3546427,457,0.01
Eritrea,10/23/2020,3546427,461,0.01
Eritrea,10/24/2020,3546427,461,0.01
Eritrea,10/25/2020,3546427,461,0.01
Eritrea,10/26/2020,3546427,461,0.01
Eritrea,10/27/2020,3546427,461,0.01
Eritrea,10/28/2020,3546427,461,0.01
Eritrea,10/29/2020,3546427,461,0.01
Eritrea,10/30/2020,3546427,463,0.01
Eritrea,10/31/2020,3546427,463,0.01
Eritrea,11/1/2020,3546427,463,0.01
Eritrea,11/2/2020,3546427,480,0.01
Eritrea,11/3/2020,3546427,480,0.01
Eritrea,11/4/2020,3546427,480,0.01
Eritrea,11/5/2020,3546427,484,0.01
Eritrea,11/6/2020,3546427,484,0.01
Eritrea,11/7/2020,3546427,491,0.01
Eritrea,11/8/2020,3546427,491,0.01
Eritrea,11/9/2020,3546427,491,0.01
Eritrea,11/10/2020,3546427,491,0.01
Eritrea,11/11/2020,3546427,491,0.01
Eritrea,11/12/2020,3546427,493,0.01
Eritrea,11/13/2020,3546427,493,0.01
Eritrea,11/14/2020,3546427,493,0.01
Eritrea,11/15/2020,3546427,493,0.01
Eritrea,11/16/2020,3546427,518,0.01
Eritrea,11/17/2020,3546427,518,0.01
Eritrea,11/18/2020,3546427,518,0.01
Eritrea,11/19/2020,3546427,527,0.01
Eritrea,11/20/2020,3546427,527,0.01
Estonia,3/13/2020,1326539,79,0.01
Estonia,3/14/2020,1326539,115,0.01
Estonia,3/15/2020,1326539,171,0.01
Bhutan,5/31/2020,771612,43,0.01
Bhutan,6/1/2020,771612,43,0.01
Bhutan,6/2/2020,771612,47,0.01
Bhutan,6/3/2020,771612,47,0.01
Bhutan,6/4/2020,771612,47,0.01
Bhutan,6/5/2020,771612,48,0.01
Bhutan,6/6/2020,771612,48,0.01
Bhutan,6/7/2020,771612,59,0.01
Bhutan,6/8/2020,771612,59,0.01
Bhutan,6/9/2020,771612,59,0.01
Bhutan,6/10/2020,771612,59,0.01
Bhutan,6/11/2020,771612,62,0.01
Bhutan,6/12/2020,771612,62,0.01
Bhutan,6/13/2020,771612,66,0.01
Bhutan,6/14/2020,771612,66,0.01
Bhutan,6/15/2020,771612,67,0.01
Bhutan,6/16/2020,771612,67,0.01
Bhutan,6/17/2020,771612,67,0.01
Bhutan,6/18/2020,771612,67,0.01
Bhutan,6/19/2020,771612,68,0.01
Bhutan,6/20/2020,771612,68,0.01
Bhutan,6/21/2020,771612,68,0.01
Bhutan,6/22/2020,771612,68,0.01
Bhutan,6/23/2020,771612,70,0.01
Bhutan,6/24/2020,771612,70,0.01
Bhutan,6/25/2020,771612,70,0.01
Bhutan,6/26/2020,771612,70,0.01
Bhutan,6/27/2020,771612,75,0.01
Bhutan,6/28/2020,771612,76,0.01
Bhutan,6/29/2020,771612,77,0.01
Bhutan,6/30/2020,771612,77,0.01
Bhutan,7/1/2020,771612,77,0.01
Bhutan,7/2/2020,771612,77,0.01
Bhutan,7/3/2020,771612,77,0.01
Bhutan,7/4/2020,771612,78,0.01
Bhutan,7/5/2020,771612,80,0.01
Bhutan,7/6/2020,771612,80,0.01
Bhutan,7/7/2020,771612,80,0.01
Bhutan,7/8/2020,771612,80,0.01
Bhutan,7/9/2020,771612,80,0.01
Bhutan,7/10/2020,771612,80,0.01
Bhutan,7/11/2020,771612,82,0.01
Bhutan,7/12/2020,771612,84,0.01
Bhutan,7/13/2020,771612,84,0.01
Bhutan,7/14/2020,771612,84,0.01
Bhutan,7/15/2020,771612,84,0.01
Bhutan,7/16/2020,771612,86,0.01
Bhutan,7/17/2020,771612,87,0.01
Bhutan,7/18/2020,771612,87,0.01
Bhutan,7/19/2020,771612,89,0.01
Bhutan,7/20/2020,771612,90,0.01
Bhutan,7/21/2020,771612,92,0.01
Bhutan,7/22/2020,771612,92,0.01
Bhutan,7/23/2020,771612,92,0.01
Bhutan,7/24/2020,771612,92,0.01
Bhutan,7/25/2020,771612,92,0.01
Bhutan,7/26/2020,771612,95,0.01
Bhutan,7/27/2020,771612,99,0.01
Bhutan,7/28/2020,771612,99,0.01
Bhutan,7/29/2020,771612,99,0.01
Bhutan,7/30/2020,771612,101,0.01
Bhutan,7/31/2020,771612,101,0.01
Bhutan,8/1/2020,771612,102,0.01
Bhutan,8/2/2020,771612,102,0.01
Bhutan,8/3/2020,771612,103,0.01
Bhutan,8/4/2020,771612,105,0.01
Bhutan,8/5/2020,771612,105,0.01
Bhutan,8/6/2020,771612,108,0.01
Bhutan,8/7/2020,771612,108,0.01
Bhutan,8/8/2020,771612,108,0.01
Bhutan,8/9/2020,771612,110,0.01
Bhutan,8/10/2020,771612,110,0.01
Bhutan,8/11/2020,771612,113,0.01
Bhutan,8/12/2020,771612,113,0.01
Bolivia,4/21/2020,11673029,598,0.01
Bolivia,4/22/2020,11673029,609,0.01
Bolivia,4/23/2020,11673029,703,0.01
Bolivia,4/24/2020,11673029,807,0.01
Bolivia,4/25/2020,11673029,866,0.01
Bolivia,4/26/2020,11673029,950,0.01
Bolivia,4/27/2020,11673029,1014,0.01
Bolivia,4/28/2020,11673029,1053,0.01
Bolivia,4/29/2020,11673029,1110,0.01
Bolivia,4/30/2020,11673029,1167,0.01
Bolivia,5/1/2020,11673029,1229,0.01
Bolivia,5/2/2020,11673029,1470,0.01
Bolivia,5/3/2020,11673029,1594,0.01
Bolivia,5/4/2020,11673029,1681,0.01
Bosnia and Herzegovina,3/24/2020,3280815,166,0.01
Bosnia and Herzegovina,3/25/2020,3280815,176,0.01
Bosnia and Herzegovina,3/26/2020,3280815,191,0.01
Bosnia and Herzegovina,3/27/2020,3280815,237,0.01
Bosnia and Herzegovina,3/28/2020,3280815,258,0.01
Bosnia and Herzegovina,3/29/2020,3280815,323,0.01
Bosnia and Herzegovina,3/30/2020,3280815,368,0.01
Bosnia and Herzegovina,3/31/2020,3280815,420,0.01
Bosnia and Herzegovina,4/1/2020,3280815,459,0.01
Botswana,6/29/2020,2351625,175,0.01
Botswana,6/30/2020,2351625,227,0.01
Botswana,7/1/2020,2351625,227,0.01
Botswana,7/2/2020,2351625,227,0.01
Botswana,7/3/2020,2351625,277,0.01
Botswana,7/4/2020,2351625,277,0.01
Botswana,7/5/2020,2351625,277,0.01
Botswana,7/6/2020,2351625,314,0.01
Botswana,7/7/2020,2351625,314,0.01
Botswana,7/8/2020,2351625,314,0.01
Botswana,7/9/2020,2351625,314,0.01
Botswana,7/10/2020,2351625,314,0.01
Botswana,7/11/2020,2351625,314,0.01
Brazil,4/5/2020,212559409,11130,0.01
Brazil,4/6/2020,212559409,12161,0.01
Brazil,4/7/2020,212559409,14034,0.01
Brazil,4/8/2020,212559409,16170,0.01
Brazil,4/9/2020,212559409,18092,0.01
Brazil,4/10/2020,212559409,19638,0.01
Brazil,4/11/2020,212559409,20727,0.01
Brazil,4/12/2020,212559409,22192,0.01
Brazil,4/13/2020,212559409,23430,0.01
Brazil,4/14/2020,212559409,25262,0.01
Brazil,4/15/2020,212559409,28320,0.01
Brazil,4/16/2020,212559409,30425,0.01
Brunei,3/13/2020,437483,37,0.01
Brunei,3/14/2020,437483,40,0.01
Brunei,3/15/2020,437483,50,0.01
Brunei,3/16/2020,437483,54,0.01
Brunei,3/17/2020,437483,56,0.01
Bulgaria,3/30/2020,6948445,359,0.01
Bulgaria,3/31/2020,6948445,399,0.01
Bulgaria,4/1/2020,6948445,422,0.01
Bulgaria,4/2/2020,6948445,457,0.01
Bulgaria,4/3/2020,6948445,485,0.01
Bulgaria,4/4/2020,6948445,503,0.01
Bulgaria,4/5/2020,6948445,531,0.01
Bulgaria,4/6/2020,6948445,549,0.01
Bulgaria,4/7/2020,6948445,577,0.01
Bulgaria,4/8/2020,6948445,593,0.01
Bulgaria,4/9/2020,6948445,618,0.01
Bulgaria,4/10/2020,6948445,635,0.01
Bulgaria,4/11/2020,6948445,661,0.01
Bulgaria,4/12/2020,6948445,675,0.01
Bulgaria,4/13/2020,6948445,685,0.01
Bulgaria,4/14/2020,6948445,713,0.01
Bulgaria,4/15/2020,6948445,747,0.01
Bulgaria,4/16/2020,6948445,800,0.01
Bulgaria,4/17/2020,6948445,846,0.01
Bulgaria,4/18/2020,6948445,878,0.01
Bulgaria,4/19/2020,6948445,894,0.01
Bulgaria,4/20/2020,6948445,929,0.01
Bulgaria,4/21/2020,6948445,975,0.01
Bulgaria,4/22/2020,6948445,1024,0.01
Burkina Faso,7/18/2020,20903278,1047,0.01
Burkina Faso,7/19/2020,20903278,1052,0.01
Burkina Faso,7/20/2020,20903278,1065,0.01
Burkina Faso,7/21/2020,20903278,1065,0.01
Burkina Faso,7/22/2020,20903278,1066,0.01
Burkina Faso,7/23/2020,20903278,1070,0.01
Burkina Faso,7/24/2020,20903278,1075,0.01
Burkina Faso,7/25/2020,20903278,1086,0.01
Burkina Faso,7/26/2020,20903278,1086,0.01
Burkina Faso,7/27/2020,20903278,1100,0.01
Burkina Faso,7/28/2020,20903278,1105,0.01
Burkina Faso,7/29/2020,20903278,1105,0.01
Burkina Faso,7/30/2020,20903278,1106,0.01
Burkina Faso,7/31/2020,20903278,1106,0.01
Burkina Faso,8/1/2020,20903278,1143,0.01
Burkina Faso,8/2/2020,20903278,1143,0.01
Burkina Faso,8/3/2020,20903278,1150,0.01
Burkina Faso,8/4/2020,20903278,1153,0.01
Burkina Faso,8/5/2020,20903278,1153,0.01
Burkina Faso,8/6/2020,20903278,1158,0.01
Burkina Faso,8/7/2020,20903278,1158,0.01
Burkina Faso,8/8/2020,20903278,1175,0.01
Burkina Faso,8/9/2020,20903278,1175,0.01
Burkina Faso,8/10/2020,20903278,1204,0.01
Burkina Faso,8/11/2020,20903278,1211,0.01
Burkina Faso,8/12/2020,20903278,1213,0.01
Burkina Faso,8/13/2020,20903278,1228,0.01
Burkina Faso,8/14/2020,20903278,1238,0.01
Burkina Faso,8/15/2020,20903278,1240,0.01
Burkina Faso,8/16/2020,20903278,1267,0.01
Burkina Faso,8/17/2020,20903278,1280,0.01
Burkina Faso,8/18/2020,20903278,1280,0.01
Burkina Faso,8/19/2020,20903278,1285,0.01
Burkina Faso,8/20/2020,20903278,1297,0.01
Burkina Faso,8/21/2020,20903278,1297,0.01
Burkina Faso,8/22/2020,20903278,1297,0.01
Burkina Faso,8/23/2020,20903278,1320,0.01
Burkina Faso,8/24/2020,20903278,1338,0.01
Burkina Faso,8/25/2020,20903278,1338,0.01
Burkina Faso,8/26/2020,20903278,1352,0.01
Burkina Faso,8/27/2020,20903278,1352,0.01
Burkina Faso,8/28/2020,20903278,1352,0.01
Burkina Faso,8/29/2020,20903278,1352,0.01
Burkina Faso,8/30/2020,20903278,1357,0.01
Burkina Faso,8/31/2020,20903278,1368,0.01
Burkina Faso,9/1/2020,20903278,1370,0.01
Burkina Faso,9/2/2020,20903278,1370,0.01
Burkina Faso,9/3/2020,20903278,1375,0.01
Burkina Faso,9/4/2020,20903278,1408,0.01
Burkina Faso,9/5/2020,20903278,1408,0.01
Burkina Faso,9/6/2020,20903278,1452,0.01
Burkina Faso,9/7/2020,20903278,1463,0.01
Burkina Faso,9/8/2020,20903278,1466,0.01
Burkina Faso,9/9/2020,20903278,1476,0.01
Burkina Faso,9/10/2020,20903278,1486,0.01
Burkina Faso,9/11/2020,20903278,1499,0.01
Burkina Faso,9/12/2020,20903278,1514,0.01
Burkina Faso,9/13/2020,20903278,1707,0.01
Burkina Faso,9/14/2020,20903278,1717,0.01
Burkina Faso,9/15/2020,20903278,1733,0.01
Burkina Faso,9/16/2020,20903278,1748,0.01
Burkina Faso,9/17/2020,20903278,1767,0.01
Burkina Faso,9/18/2020,20903278,1797,0.01
Burkina Faso,9/19/2020,20903278,1816,0.01
Burkina Faso,9/20/2020,20903278,1846,0.01
Burkina Faso,9/21/2020,20903278,1896,0.01
Burkina Faso,9/22/2020,20903278,1907,0.01
Burkina Faso,9/23/2020,20903278,1929,0.01
Burkina Faso,9/24/2020,20903278,1950,0.01
Burkina Faso,9/25/2020,20903278,1962,0.01
Burkina Faso,9/26/2020,20903278,1973,0.01
Burkina Faso,9/27/2020,20903278,2008,0.01
Burkina Faso,9/28/2020,20903278,2028,0.01
Burkina Faso,9/29/2020,20903278,2032,0.01
Burkina Faso,9/30/2020,20903278,2056,0.01
Burkina Faso,10/1/2020,20903278,2088,0.01
Burkina Faso,10/2/2020,20903278,2123,0.01
Burkina Faso,10/3/2020,20903278,2154,0.01
Burkina Faso,10/4/2020,20903278,2167,0.01
Burkina Faso,10/5/2020,20903278,2184,0.01
Burkina Faso,10/6/2020,20903278,2197,0.01
Burkina Faso,10/7/2020,20903278,2222,0.01
Burkina Faso,10/8/2020,20903278,2241,0.01
Burkina Faso,10/9/2020,20903278,2254,0.01
Burkina Faso,10/10/2020,20903278,2271,0.01
Burkina Faso,10/11/2020,20903278,2271,0.01
Burkina Faso,10/12/2020,20903278,2294,0.01
Burkina Faso,10/13/2020,20903278,2305,0.01
Burkina Faso,10/14/2020,20903278,2305,0.01
Burkina Faso,10/15/2020,20903278,2335,0.01
Burkina Faso,10/16/2020,20903278,2343,0.01
Burkina Faso,10/17/2020,20903278,2343,0.01
Burkina Faso,10/18/2020,20903278,2381,0.01
Burkina Faso,10/19/2020,20903278,2387,0.01
Burkina Faso,10/20/2020,20903278,2406,0.01
Burkina Faso,10/21/2020,20903278,2406,0.01
Burkina Faso,10/22/2020,20903278,2414,0.01
Burkina Faso,10/23/2020,20903278,2433,0.01
Burkina Faso,10/24/2020,20903278,2444,0.01
Burkina Faso,10/25/2020,20903278,2451,0.01
Burkina Faso,10/26/2020,20903278,2459,0.01
Burkina Faso,10/27/2020,20903278,2466,0.01
Burkina Faso,10/28/2020,20903278,2466,0.01
Burkina Faso,10/29/2020,20903278,2471,0.01
Burkina Faso,10/30/2020,20903278,2477,0.01
Burkina Faso,10/31/2020,20903278,2500,0.01
Burkina Faso,11/1/2020,20903278,2500,0.01
Burkina Faso,11/2/2020,20903278,2517,0.01
Burkina Faso,11/3/2020,20903278,2530,0.01
Burkina Faso,11/4/2020,20903278,2539,0.01
Burkina Faso,11/5/2020,20903278,2550,0.01
Burkina Faso,11/6/2020,20903278,2562,0.01
Burkina Faso,11/7/2020,20903278,2565,0.01
Burkina Faso,11/8/2020,20903278,2569,0.01
Burkina Faso,11/9/2020,20903278,2581,0.01
Burkina Faso,11/10/2020,20903278,2582,0.01
Burkina Faso,11/11/2020,20903278,2586,0.01
Burkina Faso,11/12/2020,20903278,2586,0.01
Burkina Faso,11/13/2020,20903278,2609,0.01
Burkina Faso,11/14/2020,20903278,2635,0.01
Burkina Faso,11/15/2020,20903278,2641,0.01
Burkina Faso,11/16/2020,20903278,2652,0.01
Burkina Faso,11/17/2020,20903278,2652,0.01
Burkina Faso,11/18/2020,20903278,2670,0.01
Burkina Faso,11/19/2020,20903278,2686,0.01
Burkina Faso,11/20/2020,20903278,2686,0.01
Burkina Faso,11/21/2020,20903278,2703,0.01
Burkina Faso,11/22/2020,20903278,2735,0.01
Burkina Faso,11/23/2020,20903278,2754,0.01
Burkina Faso,11/24/2020,20903278,2757,0.01
Burkina Faso,11/25/2020,20903278,2777,0.01
Burkina Faso,11/26/2020,20903278,2777,0.01
Burkina Faso,11/27/2020,20903278,2816,0.01
Burkina Faso,11/28/2020,20903278,2816,0.01
Burkina Faso,11/29/2020,20903278,2856,0.01
Burkina Faso,11/30/2020,20903278,2886,0.01
Burkina Faso,12/1/2020,20903278,2931,0.01
Burkina Faso,12/2/2020,20903278,3010,0.01
Burkina Faso,12/3/2020,20903278,3062,0.01
Burkina Faso,12/4/2020,20903278,3091,0.01
Burundi,11/3/2020,11890781,597,0.01
Burundi,11/4/2020,11890781,606,0.01
Burundi,11/5/2020,11890781,606,0.01
Burundi,11/6/2020,11890781,606,0.01
Burundi,11/7/2020,11890781,612,0.01
Burundi,11/8/2020,11890781,612,0.01
Burundi,11/9/2020,11890781,614,0.01
Burundi,11/10/2020,11890781,615,0.01
Burundi,11/11/2020,11890781,620,0.01
Burundi,11/12/2020,11890781,623,0.01
Burundi,11/13/2020,11890781,624,0.01
Burundi,11/14/2020,11890781,627,0.01
Burundi,11/15/2020,11890781,628,0.01
Burundi,11/16/2020,11890781,630,0.01
Burundi,11/17/2020,11890781,631,0.01
Burundi,11/18/2020,11890781,641,0.01
Burundi,11/19/2020,11890781,641,0.01
Burundi,11/20/2020,11890781,649,0.01
Burundi,11/21/2020,11890781,656,0.01
Burundi,11/22/2020,11890781,662,0.01
Burundi,11/23/2020,11890781,664,0.01
Burundi,11/24/2020,11890781,673,0.01
Burundi,11/25/2020,11890781,673,0.01
Burundi,11/26/2020,11890781,677,0.01
Burundi,11/27/2020,11890781,681,0.01
Burundi,11/28/2020,11890781,681,0.01
Burundi,11/29/2020,11890781,681,0.01
Burundi,11/30/2020,11890781,688,0.01
Burundi,12/1/2020,11890781,689,0.01
Burundi,12/2/2020,11890781,689,0.01
Burundi,12/3/2020,11890781,692,0.01
Burundi,12/4/2020,11890781,692,0.01
Burundi,12/5/2020,11890781,694,0.01
Burundi,12/6/2020,11890781,694,0.01
Burundi,12/7/2020,11890781,698,0.01
Burundi,12/8/2020,11890781,716,0.01
Burundi,12/9/2020,11890781,720,0.01
Burundi,12/10/2020,11890781,720,0.01
Burundi,12/11/2020,11890781,723,0.01
Burundi,12/12/2020,11890781,728,0.01
Burundi,12/13/2020,11890781,729,0.01
Burundi,12/14/2020,11890781,729,0.01
Burundi,12/15/2020,11890781,735,0.01
Burundi,12/16/2020,11890781,741,0.01
Burundi,12/17/2020,11890781,751,0.01
Burundi,12/18/2020,11890781,751,0.01
Burundi,12/19/2020,11890781,761,0.01
Burundi,12/20/2020,11890781,761,0.01
Burundi,12/21/2020,11890781,762,0.01
Burundi,12/22/2020,11890781,762,0.01
Burundi,12/23/2020,11890781,773,0.01
Burundi,12/24/2020,11890781,773,0.01
Burundi,12/25/2020,11890781,786,0.01
Burundi,12/26/2020,11890781,786,0.01
Burundi,12/27/2020,11890781,804,0.01
Burundi,12/28/2020,11890781,804,0.01
Burundi,12/29/2020,11890781,809,0.01
Burundi,12/30/2020,11890781,809,0.01
Burundi,12/31/2020,11890781,818,0.01
Burundi,1/1/2021,11890781,822,0.01
Burundi,1/2/2021,11890781,822,0.01
Burundi,1/3/2021,11890781,833,0.01
Burundi,1/4/2021,11890781,842,0.01
Burundi,1/5/2021,11890781,842,0.01
Burundi,1/6/2021,11890781,884,0.01
Burundi,1/7/2021,11890781,885,0.01
